# Acquisizione Analog Discovery 2
# Timestamp 2024-10-08 10:14:06
# time	ch1	ch2
3.739999999999999835e-04	-3.044170264675742921e-01	-3.372818993473625238e+00
3.750000000000000078e-04	-3.010306317933774123e-01	-3.383997514547696372e+00
3.759999999999999779e-04	-3.050943054024136680e-01	-3.365366646090911296e+00
3.770000000000000022e-04	-3.020465501956364762e-01	-3.376545167164982431e+00
3.779999999999999723e-04	-3.044170264675742921e-01	-3.369092819782268489e+00
3.789999999999999966e-04	-3.027238291304758522e-01	-3.376545167164982431e+00
3.799999999999999667e-04	-3.034011080653152281e-01	-3.361640472399554547e+00
3.809999999999999910e-04	-3.054329448698333560e-01	-3.376545167164982431e+00
3.819999999999999611e-04	-3.020465501956364762e-01	-3.357914298708197798e+00
3.829999999999999854e-04	-3.013692712607971003e-01	-3.369092819782268489e+00
3.840000000000000097e-04	-3.040783870001546041e-01	-3.376545167164982431e+00
3.849999999999999798e-04	-3.057715843372530440e-01	-3.365366646090911296e+00
3.860000000000000041e-04	-3.044170264675742921e-01	-3.354188125016840605e+00
3.869999999999999742e-04	-3.034011080653152281e-01	-3.357914298708197798e+00
3.879999999999999985e-04	-3.030624685978955402e-01	-3.369092819782268489e+00
3.889999999999999686e-04	-3.054329448698333560e-01	-3.354188125016840605e+00
3.899999999999999929e-04	-3.044170264675742921e-01	-3.365366646090911296e+00
3.909999999999999630e-04	-3.047556659349939800e-01	-3.369092819782268489e+00
3.919999999999999873e-04	-3.047556659349939800e-01	-3.365366646090911296e+00
3.929999999999999574e-04	-3.023851896630561642e-01	-3.361640472399554547e+00
3.939999999999999817e-04	-3.034011080653152281e-01	-3.357914298708197798e+00
3.950000000000000061e-04	-3.030624685978955402e-01	-3.354188125016840605e+00
3.959999999999999762e-04	-3.030624685978955402e-01	-3.369092819782268489e+00
3.970000000000000005e-04	-3.037397475327349161e-01	-3.369092819782268489e+00
3.979999999999999706e-04	-3.050943054024136680e-01	-3.354188125016840605e+00
3.989999999999999949e-04	-3.034011080653152281e-01	-3.369092819782268489e+00
3.999999999999999650e-04	-3.040783870001546041e-01	-3.346735777634126663e+00
4.009999999999999893e-04	-2.979828765866002760e-01	-3.361640472399554547e+00
4.019999999999999594e-04	-3.020465501956364762e-01	-3.346735777634126663e+00
4.029999999999999837e-04	-3.010306317933774123e-01	-3.365366646090911296e+00
4.040000000000000080e-04	-3.020465501956364762e-01	-3.361640472399554547e+00
4.049999999999999781e-04	-3.023851896630561642e-01	-3.376545167164982431e+00
4.060000000000000024e-04	-3.054329448698333560e-01	-3.369092819782268489e+00
4.069999999999999725e-04	-3.037397475327349161e-01	-3.361640472399554547e+00
4.079999999999999968e-04	-3.030624685978955402e-01	-3.376545167164982431e+00
4.089999999999999669e-04	-3.034011080653152281e-01	-3.369092819782268489e+00
4.099999999999999912e-04	-3.034011080653152281e-01	-3.357914298708197798e+00
4.109999999999999613e-04	-3.010306317933774123e-01	-3.380271340856339179e+00
4.119999999999999856e-04	-3.040783870001546041e-01	-3.369092819782268489e+00
4.129999999999999557e-04	-3.044170264675742921e-01	-3.354188125016840605e+00
4.139999999999999800e-04	-3.023851896630561642e-01	-3.369092819782268489e+00
4.150000000000000043e-04	-3.023851896630561642e-01	-3.361640472399554547e+00
4.159999999999999744e-04	-3.040783870001546041e-01	-3.354188125016840605e+00
4.169999999999999987e-04	-3.047556659349939800e-01	-3.372818993473625238e+00
4.179999999999999688e-04	-3.013692712607971003e-01	-3.357914298708197798e+00
4.189999999999999931e-04	-3.027238291304758522e-01	-3.369092819782268489e+00
4.199999999999999632e-04	-3.020465501956364762e-01	-3.361640472399554547e+00
4.209999999999999875e-04	-3.034011080653152281e-01	-3.346735777634126663e+00
4.219999999999999576e-04	-3.023851896630561642e-01	-3.350461951325483856e+00
4.229999999999999819e-04	-3.013692712607971003e-01	-3.380271340856339179e+00
4.240000000000000062e-04	-3.023851896630561642e-01	-3.357914298708197798e+00
4.249999999999999763e-04	-3.027238291304758522e-01	-3.357914298708197798e+00
4.260000000000000006e-04	-3.030624685978955402e-01	-3.350461951325483856e+00
4.269999999999999707e-04	-3.006919923259577243e-01	-3.350461951325483856e+00
4.279999999999999950e-04	-3.040783870001546041e-01	-3.372818993473625238e+00
4.289999999999999651e-04	-3.037397475327349161e-01	-3.354188125016840605e+00
4.299999999999999894e-04	-3.050943054024136680e-01	-3.376545167164982431e+00
4.309999999999999595e-04	-3.064488632720924199e-01	-3.357914298708197798e+00
4.319999999999999838e-04	-3.054329448698333560e-01	-3.372818993473625238e+00
4.329999999999999539e-04	-3.013692712607971003e-01	-3.357914298708197798e+00
4.339999999999999782e-04	-3.040783870001546041e-01	-3.357914298708197798e+00
4.350000000000000026e-04	-3.023851896630561642e-01	-3.361640472399554547e+00
4.359999999999999726e-04	-3.037397475327349161e-01	-3.372818993473625238e+00
4.369999999999999970e-04	-3.040783870001546041e-01	-3.369092819782268489e+00
4.379999999999999671e-04	-3.040783870001546041e-01	-3.357914298708197798e+00
4.389999999999999914e-04	-3.023851896630561642e-01	-3.365366646090911296e+00
4.399999999999999615e-04	-3.020465501956364762e-01	-3.346735777634126663e+00
4.409999999999999858e-04	-3.064488632720924199e-01	-3.354188125016840605e+00
4.419999999999999559e-04	-3.020465501956364762e-01	-3.365366646090911296e+00
4.429999999999999802e-04	-3.047556659349939800e-01	-3.350461951325483856e+00
4.440000000000000045e-04	-3.037397475327349161e-01	-3.376545167164982431e+00
4.449999999999999746e-04	-3.034011080653152281e-01	-3.361640472399554547e+00
4.459999999999999989e-04	-3.020465501956364762e-01	-3.369092819782268489e+00
4.469999999999999690e-04	-3.050943054024136680e-01	-3.372818993473625238e+00
4.479999999999999933e-04	-3.023851896630561642e-01	-3.365366646090911296e+00
4.489999999999999634e-04	-3.017079107282167882e-01	-3.354188125016840605e+00
4.499999999999999877e-04	-3.023851896630561642e-01	-3.365366646090911296e+00
4.509999999999999578e-04	-3.030624685978955402e-01	-3.365366646090911296e+00
4.519999999999999821e-04	-3.054329448698333560e-01	-3.350461951325483856e+00
4.530000000000000064e-04	-3.017079107282167882e-01	-3.350461951325483856e+00
4.539999999999999765e-04	-3.037397475327349161e-01	-3.350461951325483856e+00
4.550000000000000008e-04	-3.020465501956364762e-01	-3.357914298708197798e+00
4.559999999999999709e-04	-3.034011080653152281e-01	-3.357914298708197798e+00
4.569999999999999952e-04	-3.037397475327349161e-01	-3.350461951325483856e+00
4.579999999999999653e-04	-3.061102238046727320e-01	-3.361640472399554547e+00
4.589999999999999896e-04	-3.034011080653152281e-01	-3.361640472399554547e+00
4.599999999999999597e-04	-3.037397475327349161e-01	-3.350461951325483856e+00
4.609999999999999840e-04	-3.034011080653152281e-01	-3.354188125016840605e+00
4.619999999999999541e-04	-3.030624685978955402e-01	-3.357914298708197798e+00
4.629999999999999784e-04	-3.020465501956364762e-01	-3.346735777634126663e+00
4.640000000000000027e-04	-3.037397475327349161e-01	-3.339283430251412721e+00
4.649999999999999728e-04	-3.027238291304758522e-01	-3.372818993473625238e+00
4.659999999999999971e-04	-3.030624685978955402e-01	-3.369092819782268489e+00
4.669999999999999672e-04	-3.037397475327349161e-01	-3.361640472399554547e+00
4.679999999999999915e-04	-3.023851896630561642e-01	-3.357914298708197798e+00
4.689999999999999616e-04	-3.006919923259577243e-01	-3.354188125016840605e+00
4.699999999999999859e-04	-3.023851896630561642e-01	-3.346735777634126663e+00
4.709999999999999560e-04	-2.996760739236987159e-01	-3.343009603942769914e+00
4.719999999999999803e-04	-3.030624685978955402e-01	-3.350461951325483856e+00
4.730000000000000046e-04	-3.040783870001546041e-01	-3.372818993473625238e+00
4.739999999999999747e-04	-3.054329448698333560e-01	-3.369092819782268489e+00
4.749999999999999990e-04	-3.040783870001546041e-01	-3.357914298708197798e+00
4.759999999999999691e-04	-3.000147133911183484e-01	-3.365366646090911296e+00
4.769999999999999934e-04	-3.010306317933774123e-01	-3.372818993473625238e+00
4.779999999999999635e-04	-3.023851896630561642e-01	-3.361640472399554547e+00
4.789999999999999879e-04	-3.037397475327349161e-01	-3.372818993473625238e+00
4.799999999999999580e-04	-3.030624685978955402e-01	-3.361640472399554547e+00
4.809999999999999823e-04	-3.037397475327349161e-01	-3.369092819782268489e+00
4.819999999999999524e-04	-3.037397475327349161e-01	-3.365366646090911296e+00
4.829999999999999767e-04	-3.010306317933774123e-01	-3.350461951325483856e+00
4.840000000000000010e-04	-3.037397475327349161e-01	-3.369092819782268489e+00
4.849999999999999711e-04	-3.013692712607971003e-01	-3.365366646090911296e+00
4.859999999999999954e-04	-3.023851896630561642e-01	-3.376545167164982431e+00
4.869999999999999655e-04	-3.023851896630561642e-01	-3.354188125016840605e+00
4.879999999999999898e-04	-3.037397475327349161e-01	-3.361640472399554547e+00
4.889999999999999599e-04	-3.044170264675742921e-01	-3.361640472399554547e+00
4.899999999999999842e-04	-3.037397475327349161e-01	-3.369092819782268489e+00
4.910000000000000085e-04	-3.017079107282167882e-01	-3.357914298708197798e+00
4.919999999999999244e-04	-3.020465501956364762e-01	-3.354188125016840605e+00
4.929999999999999487e-04	-3.034011080653152281e-01	-3.357914298708197798e+00
4.939999999999999730e-04	-3.030624685978955402e-01	-3.350461951325483856e+00
4.949999999999999973e-04	-3.047556659349939800e-01	-3.350461951325483856e+00
4.960000000000000216e-04	-3.023851896630561642e-01	-3.369092819782268489e+00
4.969999999999999375e-04	-3.057715843372530440e-01	-3.354188125016840605e+00
4.979999999999999618e-04	-3.013692712607971003e-01	-3.361640472399554547e+00
4.989999999999999861e-04	-3.010306317933774123e-01	-3.346735777634126663e+00
5.000000000000000104e-04	-2.996760739236987159e-01	-3.369092819782268489e+00
5.009999999999999263e-04	-3.054329448698333560e-01	-3.354188125016840605e+00
5.019999999999999506e-04	-3.054329448698333560e-01	-3.361640472399554547e+00
5.029999999999999749e-04	-3.023851896630561642e-01	-3.335557256560055972e+00
5.039999999999999992e-04	-3.030624685978955402e-01	-3.365366646090911296e+00
5.050000000000000235e-04	-3.050943054024136680e-01	-3.365366646090911296e+00
5.059999999999999394e-04	-3.030624685978955402e-01	-3.365366646090911296e+00
5.069999999999999637e-04	-3.034011080653152281e-01	-3.361640472399554547e+00
5.079999999999999880e-04	-3.040783870001546041e-01	-3.357914298708197798e+00
5.090000000000000123e-04	-3.027238291304758522e-01	-3.369092819782268489e+00
5.099999999999999282e-04	-3.030624685978955402e-01	-3.361640472399554547e+00
5.109999999999999525e-04	-3.013692712607971003e-01	-3.372818993473625238e+00
5.119999999999999768e-04	-3.020465501956364762e-01	-3.339283430251412721e+00
5.130000000000000011e-04	-3.030624685978955402e-01	-3.350461951325483856e+00
5.140000000000000254e-04	-3.023851896630561642e-01	-3.361640472399554547e+00
5.149999999999999413e-04	-3.023851896630561642e-01	-3.350461951325483856e+00
5.159999999999999656e-04	-3.030624685978955402e-01	-3.350461951325483856e+00
5.169999999999999899e-04	-3.020465501956364762e-01	-3.361640472399554547e+00
5.180000000000000143e-04	-3.017079107282167882e-01	-3.361640472399554547e+00
5.189999999999999301e-04	-3.064488632720924199e-01	-3.380271340856339179e+00
5.199999999999999544e-04	-3.044170264675742921e-01	-3.372818993473625238e+00
5.209999999999999788e-04	-3.037397475327349161e-01	-3.369092819782268489e+00
5.220000000000000031e-04	-3.013692712607971003e-01	-3.365366646090911296e+00
5.230000000000000274e-04	-3.040783870001546041e-01	-3.372818993473625238e+00
5.239999999999999433e-04	-3.037397475327349161e-01	-3.376545167164982431e+00
5.249999999999999676e-04	-3.030624685978955402e-01	-3.343009603942769914e+00
5.259999999999999919e-04	-3.027238291304758522e-01	-3.369092819782268489e+00
5.270000000000000162e-04	-3.023851896630561642e-01	-3.369092819782268489e+00
5.279999999999999321e-04	-3.030624685978955402e-01	-3.361640472399554547e+00
5.289999999999999564e-04	-3.013692712607971003e-01	-3.365366646090911296e+00
5.299999999999999807e-04	-3.050943054024136680e-01	-3.361640472399554547e+00
5.310000000000000050e-04	-3.013692712607971003e-01	-3.357914298708197798e+00
5.320000000000000293e-04	-3.020465501956364762e-01	-3.346735777634126663e+00
5.329999999999999452e-04	-3.044170264675742921e-01	-3.354188125016840605e+00
5.339999999999999695e-04	-3.027238291304758522e-01	-3.346735777634126663e+00
5.349999999999999938e-04	-3.040783870001546041e-01	-3.361640472399554547e+00
5.360000000000000181e-04	-3.034011080653152281e-01	-3.372818993473625238e+00
5.369999999999999340e-04	-3.030624685978955402e-01	-3.372818993473625238e+00
5.379999999999999583e-04	-3.020465501956364762e-01	-3.361640472399554547e+00
5.389999999999999826e-04	-3.027238291304758522e-01	-3.365366646090911296e+00
5.400000000000000069e-04	-3.034011080653152281e-01	-3.372818993473625238e+00
5.409999999999999228e-04	-3.044170264675742921e-01	-3.361640472399554547e+00
5.419999999999999471e-04	-3.017079107282167882e-01	-3.350461951325483856e+00
5.429999999999999714e-04	-3.050943054024136680e-01	-3.350461951325483856e+00
5.439999999999999957e-04	-3.020465501956364762e-01	-3.350461951325483856e+00
5.450000000000000200e-04	-3.023851896630561642e-01	-3.350461951325483856e+00
5.459999999999999359e-04	-3.034011080653152281e-01	-3.357914298708197798e+00
5.469999999999999602e-04	-3.027238291304758522e-01	-3.350461951325483856e+00
5.479999999999999845e-04	-3.034011080653152281e-01	-3.361640472399554547e+00
5.490000000000000088e-04	-3.003533528585380363e-01	-3.365366646090911296e+00
5.499999999999999247e-04	-3.034011080653152281e-01	-3.365366646090911296e+00
5.509999999999999490e-04	-3.047556659349939800e-01	-3.361640472399554547e+00
5.519999999999999733e-04	-3.034011080653152281e-01	-3.369092819782268489e+00
5.529999999999999976e-04	-3.010306317933774123e-01	-3.365366646090911296e+00
5.540000000000000219e-04	-3.023851896630561642e-01	-3.357914298708197798e+00
5.549999999999999378e-04	-3.023851896630561642e-01	-3.339283430251412721e+00
5.559999999999999621e-04	-3.013692712607971003e-01	-3.380271340856339179e+00
5.569999999999999864e-04	-3.047556659349939800e-01	-3.372818993473625238e+00
5.580000000000000107e-04	-3.047556659349939800e-01	-3.365366646090911296e+00
5.589999999999999266e-04	-3.044170264675742921e-01	-3.369092819782268489e+00
5.599999999999999509e-04	-3.023851896630561642e-01	-3.376545167164982431e+00
5.609999999999999752e-04	-3.034011080653152281e-01	-3.361640472399554547e+00
5.619999999999999996e-04	-3.057715843372530440e-01	-3.357914298708197798e+00
5.630000000000000239e-04	-3.030624685978955402e-01	-3.383997514547696372e+00
5.639999999999999397e-04	-3.061102238046727320e-01	-3.380271340856339179e+00
5.649999999999999641e-04	-3.067875027395121079e-01	-3.372818993473625238e+00
5.659999999999999884e-04	-3.013692712607971003e-01	-3.365366646090911296e+00
5.670000000000000127e-04	-3.037397475327349161e-01	-3.372818993473625238e+00
5.679999999999999286e-04	-3.044170264675742921e-01	-3.361640472399554547e+00
5.689999999999999529e-04	-3.064488632720924199e-01	-3.372818993473625238e+00
5.699999999999999772e-04	-3.017079107282167882e-01	-3.380271340856339179e+00
5.710000000000000015e-04	-3.020465501956364762e-01	-3.354188125016840605e+00
5.720000000000000258e-04	-3.030624685978955402e-01	-3.357914298708197798e+00
5.729999999999999417e-04	-3.050943054024136680e-01	-3.357914298708197798e+00
5.739999999999999660e-04	-3.023851896630561642e-01	-3.354188125016840605e+00
5.749999999999999903e-04	-3.020465501956364762e-01	-3.357914298708197798e+00
5.760000000000000146e-04	-3.047556659349939800e-01	-3.372818993473625238e+00
5.769999999999999305e-04	-3.023851896630561642e-01	-3.372818993473625238e+00
5.779999999999999548e-04	-3.006919923259577243e-01	-3.361640472399554547e+00
5.789999999999999791e-04	-3.037397475327349161e-01	-3.365366646090911296e+00
5.800000000000000034e-04	-3.040783870001546041e-01	-3.350461951325483856e+00
5.810000000000000277e-04	-3.030624685978955402e-01	-3.350461951325483856e+00
5.819999999999999436e-04	-3.044170264675742921e-01	-3.350461951325483856e+00
5.829999999999999679e-04	-3.047556659349939800e-01	-3.350461951325483856e+00
5.839999999999999922e-04	-3.037397475327349161e-01	-3.350461951325483856e+00
5.850000000000000165e-04	-3.027238291304758522e-01	-3.354188125016840605e+00
